mouseSymbol,humanSymbol,B6.1.Tfh,B6.2.Tfh,B6.3.Tfh,B6.4.Tfh,TC1.Tfh,TC2.Tfh,TC4.Tfh,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Sign_score,mouseIDwtSS
Ndufa2,NDUFA2,9.78171265929268,10.030248026530499,9.90008734908296,9.84391720794002,9.54845569571842,9.43324615780434,9.509124528829759,858.146006749211,-0.5491336347450491,0.0995718412552949,-5.514949084220611,3.48880947128514e-08,5.09174138249578e-07,*****,Ndufa2*****
Ndufa3,NDUFA3,9.763319327253619,10.076702599700301,9.7990274087574,9.97335581114107,9.595748434894821,9.57952840914218,9.66623067264771,889.1980590088519,-0.40832190444440203,0.11377295664388198,-3.58891881242464,0.00033205222106938903,0.00163134241283874,**,Ndufa3**
Ndufa4,NDUFA4,10.3057774777908,10.580153928398,10.4072733256673,10.3547276758712,9.98947759865141,10.0642120133931,10.053831858178901,1237.18689559982,-0.504627427831028,0.0962551976334181,-5.24259925944852,1.5833016713928002e-07,1.93598485691904e-06,*****,Ndufa4*****
Ndufa5,NDUFA5,8.68563606820808,8.847055272866141,8.62681438677346,8.6600066726094,8.47698400472553,8.425299932971049,8.40787603005299,389.23649599158796,-0.44598137157501794,0.117396576783288,-3.79892995004694,0.000145322155311324,0.000795247625281235,***,Ndufa5***
Ndufa6,NDUFA6,9.936246555728001,10.1336904074625,10.0541689025226,9.98891093663656,9.77276254334015,9.708511530310231,9.69571760088032,963.907776132787,-0.41619586849664897,0.0871316755767624,-4.7766310671942005,1.78256383319595e-06,1.6554013694384803e-05,****,Ndufa6****
Ndufa7,NDUFA7,9.77767254867271,9.974447456948269,9.794782828676642,9.74677236508175,9.51563932749106,9.39193724142866,9.55348707944707,830.738233074449,-0.471591742956599,0.10324508952255301,-4.56769174337909,4.93124516091333e-06,4.06457243625955e-05,****,Ndufa7****
Ndufa8,NDUFA8,9.43728288119142,9.52210269276056,9.415362593022179,9.46952023387202,9.18447143283836,8.974702544110391,8.975265866316759,634.642941342046,-0.606043456975209,0.103621992344568,-5.848598770036861,4.957312479912511e-09,8.811276752005391e-08,*****,Ndufa8*****
Ndufa9,NDUFA9,9.85155352574582,9.994459239244529,9.931105834906619,9.9160968052803,9.62263382752283,9.67319623661282,9.66762732189809,903.0479477288029,-0.3721148184965,0.0782413645676521,-4.75598579540043,1.97480355708494e-06,1.80858808210174e-05,****,Ndufa9****
Ndufab1,NDUFAB1,8.48390564751738,8.50498815552481,8.575984341823819,8.57763280385743,8.6216066259785,8.583482467077909,8.65209991580063,381.040076321857,0.137163974178316,0.10056632500719,1.36391554696376,0.17259414712583898,0.305334902903305,,Ndufab1
Ndufb10,NDUFB10,9.80360300351792,10.0133380851343,9.96463271609732,9.94195555097425,9.67478151175702,9.61983010867274,9.67422703105704,907.260392544139,-0.38112531786304,0.0886685905031769,-4.2983125783350005,1.72103340915181e-05,0.000122607252453143,***,Ndufb10***
Ndufb2,NDUFB2,7.29236347436043,7.534770715181089,7.390845592708981,7.408715560281269,7.28187401248696,7.3013201132903,7.369140638619849,165.928360665998,-0.206650436768937,0.165262063472566,-1.2504408599693,0.21113854636444698,0.35441510979905205,,Ndufb2
Ndufb3,NDUFB3,8.804915884824482,9.041925029051688,8.85833094730667,8.92022657095203,8.638135743309869,8.610781951510019,8.727475790207489,449.799492006796,-0.394168075889381,0.116395981447386,-3.3864405883080604,0.0007080560600972861,0.0031755725413103,**,Ndufb3**
Ndufb4,NDUFB4,5.87925615947445,5.96164716303275,5.8394568639176,5.946424386652089,5.84608718848307,5.81208766413456,5.8930823880585095,59.118918257068,-0.23736153980489605,0.244050640278183,-0.972591342249043,0.330756447289594,0.490429626077177,,Ndufb4
Ndufb5,NDUFB5,9.80223305165027,10.0140480591013,9.783152089193198,9.90140459453532,9.61504126067021,9.7193146790102,9.736888837656801,893.942713057357,-0.25829364034559305,0.0992419876582014,-2.60266492480159,0.00925023117727782,0.0285400848658137,*,Ndufb5*
Ndufb6,NDUFB6,8.39795905304205,8.626954841521421,8.505319963791571,8.46222497227294,8.30988944984572,8.129384275860879,8.21820572854069,336.792016630699,-0.47977027169075703,0.131714653758646,-3.6424973076259906,0.000270005802893136,0.0013648720408083901,**,Ndufb6**
Ndufb7,NDUFB7,10.0018765649057,10.2341561730725,10.0038088188474,10.1363738678371,9.90948276201466,9.91459572647762,9.979752267465921,1047.21156686296,-0.21982593459877398,0.0955642563164855,-2.30029451462233,0.021431540239899,0.0574929076115199,-,Ndufb7-
Ndufb8,NDUFB8,9.228910449587769,9.28540135751324,9.2049208465899,9.195021654556099,8.90529538362267,8.862854056418561,8.888546033248788,548.4120961898681,-0.5190270148631,0.0870222195291509,-5.96430449224793,2.45678228988656e-09,4.66724972542521e-08,*****,Ndufb8*****
Ndufb9,NDUFB9,9.72777642815641,9.9282583809449,9.77342492168422,9.86407924782542,9.43393079924232,9.35597082110367,9.44358206624855,815.854338189689,-0.580942108371853,0.0934211069184976,-6.21853163095871,5.018287941366281e-10,1.11340201633549e-08,*****,Ndufb9*****
Ndufc1,NDUFC1,7.874327997983509,7.932502778298099,7.772828401720459,7.874260531707519,7.7355663052652694,7.576747409566259,7.718471667893209,221.723478246104,-0.368446832517771,0.141813016297413,-2.59811716961902,0.009373650271924999,0.0288593049208018,*,Ndufc1*
Ndufc2,NDUFC2,9.06201313629006,9.14663973863265,8.988506989462909,9.046986206486759,8.819882147284499,8.82328182222856,8.874459515309029,502.997725947081,-0.342427252016984,0.09596106974288801,-3.5683976109735096,0.000359171160444275,0.00174677310313284,**,Ndufc2**
Ndufs1,NDUFS1,10.625538729189199,10.5872465444287,10.637507251763001,10.6191213127443,10.636023343067802,10.6982272162333,10.616732672350699,1586.98892601743,0.0424811059753092,0.0612614428790832,0.693439527031018,0.488033763895462,0.6438047197984079,,Ndufs1
Ndufs2,NDUFS2,11.138255479373601,11.2315870685411,11.1701761974384,11.1788013297979,10.880172188564801,10.8783560090267,10.860852456981899,2135.15312487224,-0.388298340404001,0.0577942980374358,-6.71862715855608,1.83444619926747e-11,5.21113752463336e-10,*****,Ndufs2*****
Ndufs3,NDUFS3,9.716856986971179,9.771547870151199,9.69697630316857,9.77102260807005,9.70151256471193,9.630578748946071,9.64720909745357,835.450744443859,-0.11031807734247198,0.0753069585483604,-1.4649121338717699,0.14294489187393203,0.262886397679828,,Ndufs3
Ndufs4,NDUFS4,9.38676535020969,9.556529137116462,9.382713498049439,9.41585894694334,9.28299948750808,9.145066573236491,9.240173665177,653.961016888554,-0.30978444356188894,0.0989245819199749,-3.1315213827488195,0.00173903121804736,0.00686464233664946,**,Ndufs4**
Ndufs5,NDUFS5,6.20907109561804,6.22718041775625,6.25777999392143,6.13760421973884,5.5184261721901295,5.527141951655429,5.5262827971359805,68.1304552416914,-4.0743939080022695,0.38184026238419005,-10.6704145931652,1.4000030826769497e-26,2.1414662537716298e-24,*****,Ndufs5*****
Ndufs6,NDUFS6,9.04742180896515,9.20141646578776,9.02350380621851,9.16352231784449,8.849724363369859,8.68166127924042,8.86122263659918,509.649044812789,-0.476389336325635,0.11409352705763301,-4.17542825269127,2.9742598693738398e-05,0.000197926224009646,***,Ndufs6***
Ndufs7,NDUFS7,9.56646794078135,9.872738984437321,9.63387304561627,9.68996479333348,9.520149428538131,9.35630159128409,9.52104778923078,779.8557058423511,-0.320789827906588,0.11680449909496801,-2.74638246293723,0.00602564727207264,0.0198624112731313,*,Ndufs7*
Ndufs8,NDUFS8,9.6486685608476,9.81589347542523,9.623088451271949,9.602706620235221,9.32971962169615,9.23509215378928,9.319545462097619,740.9627683957871,-0.54161776375307,0.0990590762044147,-5.46762381102169,4.56108606221274e-08,6.420700781235521e-07,*****,Ndufs8*****
Ndufv1,NDUFV1,10.1985683320891,10.2828584477891,10.1903284903426,10.2489043388306,10.1830777691527,10.0759680456562,10.155220716003301,1170.24042378642,-0.12165384484026,0.0724818545868803,-1.6784041403692298,0.0932682298894537,0.189200586722957,,Ndufv1
Ndufv2,NDUFV2,10.2829961828112,10.4230506004179,10.261615809647198,10.2811837485945,10.110218976436599,10.1731975993495,10.16903450982,1215.94164241178,-0.216160189519317,0.078452488674716,-2.7553006051289506,0.00586382336241635,0.0194580104399915,*,Ndufv2*
