X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C1qb,2.591616881,-3.462262502,1.479352749,-2.340390082,0.019263608,0.052554532
C1qbp,705.2322077,-0.346855793,0.087303182,-3.973002858,7.10E-05,0.000424286
C1qc,2.599428005,-1.831909407,1.255298171,-1.459342051,0.144470987,0.265110677
C1ql1,1.282795186,-0.38656284,1.561871292,-0.247499805,0.804521443,NA
C1ql3,3.138748699,0.796948452,1.082023292,0.736535394,0.461404936,0.61904611
C1qtnf4,33.66331249,-0.680930058,0.330478004,-2.060439877,0.039356508,0.094417634
C1qtnf6,294.1880529,-0.430691098,0.136736875,-3.149780175,0.001633934,0.006507916
C1qtnf9,14.86828172,0.791030795,0.45598595,1.734770105,0.082781533,0.172216329
C1ra,10.48861253,-0.504697583,0.580526958,-0.869378375,0.384640207,0.546180168
C1rl,0.26504371,-1.248859195,3.815876609,-0.327279764,0.743456297,NA
C1s1,0.401316137,-1.831787559,2.825509228,-0.648303513,0.516788662,NA
C1s2,1.148846157,0.63229096,1.832840782,0.344978662,0.730110413,NA
C2,9.973607614,0.664532928,0.564709027,1.176770508,0.239287117,0.388743817
C230012O17Rik,0.822829405,-1.625788201,2.146816372,-0.757301939,0.44886899,NA
C230024C17Rik,24.60762763,1.638872594,0.423036198,3.874071773,0.000107032,0.000606794
C230035I16Rik,1.115256768,-0.160453965,1.712782862,-0.093680272,0.925363142,NA
C230037L18Rik,96.0069946,0.20585715,0.190802528,1.078901588,0.280631601,0.437460804
C230038L03Rik,1.49885476,2.594083536,1.62718425,1.594216227,0.110887613,NA
C230052I12Rik,252.520581,-0.419123106,0.142141222,-2.948638689,0.003191769,0.011581811
C230062I16Rik,8.250377088,-0.592826987,0.63944462,-0.927096685,0.353876337,0.514391864
C230066G23Rik,1.932148045,1.780495009,1.299594299,1.370039104,0.170674695,0.302886213
C230085N15Rik,2.064119391,1.030686591,1.28212587,0.803888772,0.421461215,0.580686386
C2cd2,488.2117016,-0.175470165,0.104016649,-1.686943064,0.0916143,0.186702574
C2cd2l,391.5561534,-0.043165166,0.10645446,-0.405480104,0.68512464,0.798703136
C2cd3,2692.304643,0.218365943,0.063665267,3.429906939,0.000603788,0.002761663
C2cd4a,0.274882453,0.429296475,3.749416844,0.114496865,0.908843931,NA
C2cd4b,62.34210894,1.474767344,0.282234828,5.225320183,1.74E-07,2.10E-06
C2cd5,2829.625811,0.163180681,0.074209153,2.198929297,0.02788295,0.071599995
C3,370.6384326,-0.816808172,0.524090927,-1.55852378,0.119109135,0.228783884
C330006A16Rik,518.4233349,-0.336312963,0.113678409,-2.958459458,0.003091809,0.011288616
C330007P06Rik,702.8163961,0.040866589,0.081426286,0.501884479,0.615748784,0.748020745
C330011M18Rik,62.61986256,0.590032528,0.234095217,2.520480918,0.011719459,0.034756368
C330013E15Rik,13.05799409,-0.21247736,0.542299371,-0.391808236,0.695199909,0.805534442
C330013J21Rik,5.977906533,-1.311727592,0.781702595,-1.678039193,0.093339448,0.18927265
C330018D20Rik,234.5268808,0.004150807,0.127891447,0.032455706,0.974108639,0.985820847
C330027C09Rik,136.4702956,-0.047417652,0.192277833,-0.24661008,0.805210002,0.881332098
C430002N11Rik,29.65280602,-0.26774463,0.332598676,-0.805008104,0.420815003,0.580198048
C430014B12Rik,1.38625528,-1.39130595,1.594368073,-0.872637864,0.382860496,NA
C430042M11Rik,9.069996316,0.474023732,0.577052014,0.821457547,0.411385696,0.571207441
C4a,31.23838187,0.723187553,0.33639348,2.149826305,0.031568957,0.079148773
C4b,0.264061859,-1.245725651,3.801358875,-0.327705353,0.743134456,NA
C530005A16Rik,11.68673974,-1.127946429,0.609715498,-1.849955321,0.064319989,0.139953822
C530008M17Rik,143.6272357,0.825662251,0.268958174,3.069853717,0.002141636,0.008229123
C530050E15Rik,89.6683003,0.469964996,0.222348563,2.113640803,0.034545958,0.085070759
C5ar1,0.790221877,-2.811328623,2.746061571,-1.023767512,0.305945099,NA
C630004M23Rik,1.383663169,-1.388824469,1.606546253,-0.864478359,0.387325163,NA
C630043F03Rik,0.268794282,-1.251698034,3.777744523,-0.331334749,0.740391646,NA
C7,0.573960875,-0.882142485,2.33665398,-0.377523798,0.705784382,NA
C730034F03Rik,19.55786212,0.438744609,0.416022665,1.054617081,0.291600488,0.449276568
C77080,15.79209853,-2.238955683,0.53473618,-4.187028611,2.83E-05,0.000189628
C77370,0.554409022,0.52451124,2.635676633,0.199004397,0.842259305,NA
C78197,31.51998408,-0.466332632,0.345785492,-1.348618272,0.177459609,0.31176449
C78339,1305.187023,-0.213875759,0.079842729,-2.678713025,0.00739057,0.023665297
C87436,514.9444029,-0.076938914,0.100165567,-0.768117389,0.442417447,0.600665275
C8g,9.138901887,-1.175432224,0.624525313,-1.882121027,0.059819585,0.13207633
C920006O11Rik,92.85675582,0.094556703,0.189301012,0.499504475,0.617424035,0.749254828
C920009B18Rik,417.0922543,0.64336378,0.147273642,4.368492363,1.25E-05,9.31E-05
C920021L13Rik,6.119618627,0.001033853,0.700251546,0.001476402,0.998822002,0.999253203
C920025E04Rik,316.0708861,-0.283515481,0.111952493,-2.532462424,0.011326451,0.033741794
CAAA01077340.1,0.310361219,2.05971517,3.554578061,0.579454195,0.562282745,NA
CAAA01154573.1,0.969562739,-1.869400334,1.897307432,-0.985291209,0.32448105,NA
CH25-194I22.4,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
CH36-12I15.2,61.80929737,0.201669298,0.267860976,0.75288794,0.451517256,0.609481247
CH36-12I15.3,65.911975,0.106266504,0.253288717,0.419546932,0.674816463,0.7917236
Caap1,226.682732,0.208493206,0.139481625,1.494771847,0.134973996,0.251911235
Cab39,6247.889921,-0.030348183,0.076912008,-0.394583153,0.693150549,0.804342187
Cab39l,769.4686619,-0.425257869,0.105398221,-4.03477274,5.47E-05,0.00033739
Cabin1,3590.350491,0.228205317,0.048516834,4.703631665,2.56E-06,2.28E-05
Cables1,21.66126775,-1.041112949,0.471981712,-2.205833239,0.027395678,0.070588022
Cables2,1423.439512,0.490514125,0.07226663,6.787560492,1.14E-11,3.38E-10
Cabp1,12.12101815,1.205883337,0.610020282,1.976792204,0.048065123,0.11084662
Cabp4,5.185255527,0.435656559,0.782587478,0.556687362,0.577741053,0.719316324
Cabp7,8.984636091,0.380905533,0.709425423,0.536921177,0.591322062,0.729441475
Cabyr,1.744924404,1.587798226,1.340627616,1.184369326,0.236266897,0.38520244
Cacfd1,845.7853671,0.221695139,0.083897302,2.642458511,0.008230655,0.025873318
Cachd1,3.42245232,1.287149343,1.051072313,1.224605888,0.220723748,0.366330036
Cacna1a,255.7298799,0.753159717,0.14694858,5.125328297,2.97E-07,3.35E-06
Cacna1b,7.370431575,0.147125226,0.62946557,0.233730379,0.815194302,0.887679578
Cacna1d,3086.350591,0.449330792,0.21741117,2.066732784,0.03875934,0.093224007
Cacna1e,28.21652397,-0.260879422,0.411169979,-0.634480715,0.525767149,0.676308223
Cacna1f,1.842735406,-0.531710543,1.336813096,-0.397744864,0.690818264,0.802741924
Cacna1g,148.4978586,0.15479617,0.25810104,0.599750274,0.548672677,0.695677414
Cacna1h,2.981995837,2.202155806,1.182658149,1.862039176,0.062597568,0.137049562
Cacna1i,1.388249843,0.005091632,1.801217818,0.002826772,0.997744565,NA
Cacna1s,108.9035745,-0.640123529,0.19770164,-3.237826092,0.001204442,0.00501184
Cacna2d1,1.34665542,1.61779998,1.515254829,1.067675185,0.285667056,NA
Cacna2d2,33.9552886,-0.011586016,0.330671774,-0.035037813,0.972049589,0.984488754
Cacna2d3,0.447615496,1.336161273,2.747181232,0.486375364,0.626701054,NA
Cacna2d4,676.5923993,0.2392357,0.08020031,2.982977266,0.002854592,0.010531273
Cacnb1,400.1863182,0.312980106,0.142203664,2.200928561,0.027741082,0.071350869
Cacnb2,1.676228544,-1.006521521,1.539541221,-0.65378017,0.513253444,0.665485026
Cacnb3,8.526849554,-1.612245369,0.671138447,-2.402254523,0.016294367,0.045821245
Cacnb4,1.178384105,2.186167698,1.761725747,1.240923965,0.214633839,NA
Cacng4,4.703838685,-0.38066575,0.933369991,-0.407840142,0.68339104,0.797548578
Cacng5,1.314004421,2.36188848,2.035118234,1.160565731,0.245818549,NA
Cacng6,0.436706598,-0.290232261,2.820146367,-0.1029139,0.918031306,NA
Cacng7,33.89942813,-0.320344285,0.412887316,-0.775863709,0.437829462,0.596624215
Cacng8,35.70285974,-1.077969824,0.339041084,-3.179466662,0.001475463,0.005954255
Cactin,1037.009028,0.005933781,0.07190671,0.08252054,0.934232785,0.963189607
Cacul1,1296.760242,0.028979014,0.07172285,0.404041587,0.686182138,0.799509241
Cacybp,1017.792707,-0.229809844,0.144608558,-1.589185636,0.112018488,0.218488243
Cad,1191.636555,-0.089714957,0.062174513,-1.442953919,0.149033453,0.271758845
Cadm1,0.712108697,-1.302831695,2.206261892,-0.590515432,0.554845143,NA
Cadm4,0.822082525,-1.610932411,2.11010048,-0.76343872,0.445201795,NA
Cadps,1.937355966,1.314775866,1.247118713,1.054250772,0.29176812,0.449317257
Cadps2,0.84945128,-1.627282922,2.132232484,-0.763182689,0.445354451,NA
Cage1,25.22850248,-0.08020058,0.388407146,-0.206485851,0.836411416,0.902289581
Calb2,0.283512112,0.429296836,3.709287843,0.115735649,0.907862052,NA
Calca,1.415361886,0.581500747,1.634553799,0.355755037,0.722024025,NA
Calcoco1,1923.49939,-0.008953245,0.067004386,-0.133621781,0.89370166,0.937908945
Calcr,2.53467852,0.279377422,1.255935703,0.222445641,0.823966986,0.893625314
Calcrl,506.168917,-1.085426722,0.124730424,-8.702180954,3.26E-18,2.54E-16
Cald1,0.539552264,-2.256458155,2.989562318,-0.754778765,0.450381737,NA
Calhm2,583.3343025,-0.306853197,0.096982871,-3.163993733,0.001556201,0.006242071
Calm1,9319.358715,-0.260378201,0.081271366,-3.203812267,0.001356209,0.005541888
Calm2,3789.943608,-0.264735462,0.066693633,-3.969426332,7.20E-05,0.000429736
Calm3,4233.041103,-0.405704145,0.067112399,-6.045144426,1.49E-09,3.00E-08
Calr,10923.45659,-0.241940449,0.059688889,-4.053358238,5.05E-05,0.000315087
Calr-ps,2.116102149,-0.009695346,1.211001236,-0.008006058,0.993612158,0.997122269
Calr3,4.600185916,1.916492409,0.964120541,1.987814103,0.046832253,0.108443594
Calu,2126.947306,-0.146868349,0.057735022,-2.543834654,0.010964297,0.032824066
Camk1,45.32418262,0.257493306,0.294858163,0.873278538,0.382511276,0.543857955
Camk1d,744.8143014,0.11911707,0.098438556,1.210065185,0.226253881,0.372669988
Camk1g,0.268794282,-1.251698034,3.777744523,-0.331334749,0.740391646,NA
Camk2a,74.66102761,-0.116708235,0.248255761,-0.470112896,0.638274361,0.765488459
Camk2b,219.1121109,-2.371579895,0.189317232,-12.52701549,5.31E-36,1.66E-33
Camk2d,3264.640813,0.30881981,0.075481012,4.091357591,4.29E-05,0.000273205
Camk2g,1075.82413,0.04702104,0.071395733,0.658597344,0.510154369,0.663138847
Camk2n1,120.7724039,0.207898163,0.186558041,1.114388647,0.265112492,0.419275147
Camk2n2,19.1863569,0.142687175,0.457509541,0.311878031,0.755133219,0.848411558
Camk4,2394.861907,0.112739614,0.096725749,1.165559483,0.243792597,0.394131366
Camkk1,204.6955542,0.313502423,0.159993525,1.959469437,0.050057836,0.114397364
Camkk2,335.2471825,0.018471092,0.126144258,0.146428322,0.883583271,0.930863753
Camkmt,93.14837606,-0.417818565,0.18619871,-2.243939096,0.02483632,0.065079259
Camkv,0.553946818,-0.897782804,2.637058275,-0.340448602,0.733518723,NA
Caml,378.2848255,0.038075746,0.121597958,0.313128168,0.754183289,0.847627688
Camp,1.982741742,-4.137855612,1.957136555,-2.114239603,0.034494808,0.084971106
Camsap1,1077.199721,0.364958401,0.101135614,3.608604191,0.000307849,0.001529916
Camsap2,798.0811487,0.386275793,0.125582229,3.075879415,0.002098827,0.008090546
Camsap3,12.80914228,0.929356069,0.587125076,1.582892823,0.113445895,0.220675262
Camta1,181.2583272,0.341423027,0.13637052,2.503642482,0.012292218,0.036211962
Camta2,2203.464968,0.402748154,0.071687035,5.618144967,1.93E-08,3.00E-07
Cand1,3074.653598,-0.004828255,0.05251307,-0.091943867,0.926742638,0.959350243
Cand2,765.0485227,0.029205873,0.132522881,0.220383629,0.825572394,0.894815401
Cant1,2597.018261,0.05264874,0.055858147,0.942543627,0.345914386,0.50614478
Canx,4894.848823,-0.111520369,0.060044209,-1.857304315,0.063267871,0.138136878
Cap1,13906.16335,-0.293193032,0.068956136,-4.251877349,2.12E-05,0.000146684
Cap2,39.55906653,1.106497906,0.365596203,3.026557435,0.002473558,0.009329859
Capg,3074.70813,-0.273359652,0.115455355,-2.367665419,0.017900716,0.049446881
Capn1,4434.39894,-0.120306303,0.067076783,-1.793561025,0.072883262,0.155086535
Capn10,282.0990147,0.043355911,0.110619212,0.391938343,0.695103771,0.805534442
Capn11,81.50699132,0.805784375,3.35550816,0.240137808,0.810223425,0.883960925
Capn12,0.420678083,-0.293965094,2.850218143,-0.103137753,0.917853642,NA
Capn13,6.167561746,0.786755975,0.808634191,0.972944236,0.330581018,0.490293011
Capn15,1028.189135,0.382580109,0.071056335,5.384180166,7.28E-08,9.77E-07
Capn2,2172.581956,-0.106158846,0.083842781,-1.266165616,0.205453795,0.347402101
Capn3,255.3893432,0.939833966,0.520608992,1.805258803,0.071034193,0.151924166
Capn5,268.785347,0.210122325,0.220002196,0.955091947,0.339531201,0.499829931
Capn6,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
Capn7,1901.324681,0.161231513,0.062741867,2.569759585,0.010176911,0.030918273
Capns1,5392.344941,-0.349743814,0.07795396,-4.48654329,7.24E-06,5.72E-05
Caprin1,6421.221974,-0.077407524,0.052771767,-1.466835938,0.142420691,0.262286218
Caprin2,145.7729594,0.549314311,0.157718959,3.482867974,0.000496073,0.002325928
Caps2,33.36572568,0.855444339,0.35219313,2.428906941,0.015144419,0.043144236
Capsl,46.70774971,-0.808149106,0.275590749,-2.932424645,0.003363265,0.012099237
Capza1,2173.372231,-0.240855846,0.06586629,-3.656739229,0.000255444,0.00130202
Capza2,3122.618468,-0.133762517,0.059105155,-2.263127743,0.023627816,0.062551389
Capzb,6338.162811,-0.479973098,0.069335963,-6.922426373,4.44E-12,1.43E-10
Car1,8.98196361,-5.327179157,1.320129797,-4.035344985,5.45E-05,0.0003367
Car11,72.35107756,0.600516532,0.251866219,2.38426786,0.017113141,0.04767665
Car12,30.44515762,0.329437032,0.443750368,0.742392697,0.457849443,0.615624113
Car13,3.75833747,-0.909718833,0.936710332,-0.971184797,0.331456263,0.491270496
Car15,7.262812019,0.84019751,0.621291545,1.352340164,0.176266521,0.310171978
Car2,30.17095958,-0.838007747,0.404521605,-2.071601957,0.038302577,0.092306832
Car3,0.269687827,-1.256120514,3.774035645,-0.332832181,0.739260965,NA
Car5b,205.2165982,-0.531055735,0.161814616,-3.281877426,0.001031184,0.004406145
Car7,36.16972686,-0.011054513,0.314141262,-0.035189623,0.971928537,0.984443358
Car8,0.44242087,-0.306841025,2.813479481,-0.10906105,0.913154068,NA
Car9,8.047111441,-0.175799035,0.603538577,-0.291280527,0.770836779,0.85925804
Card10,87.58827641,0.742587079,0.213060315,3.485337379,0.000491517,0.002307866
Card11,3676.478737,0.167118669,0.070117706,2.383401845,0.017153458,0.047764259
Card14,0.269776132,-1.256120407,3.77361291,-0.332869437,0.73923284,NA
Card6,2602.128195,0.04550121,0.100874375,0.451068073,0.651940487,0.776174748
Card9,7.265213893,0.404175186,0.679000131,0.595250527,0.55167602,0.697647582
Carf,270.5641423,0.385597804,0.139816993,2.757875096,0.005817842,0.019329623
Carhsp1,450.8060184,-0.291444784,0.0997534,-2.921652649,0.003481796,0.012455231
Carkd,524.8221222,-0.022683892,0.08886332,-0.25526721,0.798516724,0.877386659
Carm1,1323.343526,0.001389624,0.068294342,0.020347566,0.983766111,0.991369017
Carns1,995.0759402,0.542553492,0.107860418,5.030144517,4.90E-07,5.24E-06
Cars,442.64791,0.230071046,0.099660335,2.308551805,0.020968465,0.056382627
Cars2,554.7189942,0.573945572,0.098042464,5.854050856,4.80E-09,8.57E-08
Casc1,21.63196757,0.401350933,0.372513915,1.077411922,0.28129628,0.43819636
Casc3,2580.149766,0.17914727,0.058777739,3.047876181,0.002304649,0.008779299
Casc4,293.8786477,-0.01511111,0.141208088,-0.107013065,0.914778615,0.951780996
Casc5,42.035646,-0.712584536,0.339503127,-2.098904192,0.035825347,0.087597544
Casd1,1204.112626,0.049465446,0.066165952,0.747596681,0.454703467,0.612690391
Cask,172.9842801,0.525646558,0.181546618,2.895380614,0.003786991,0.01340829
Caskin1,0.778422114,1.278466647,2.419996382,0.528292793,0.597296133,NA
Caskin2,426.303273,0.025831748,0.106926302,0.241584601,0.809102055,0.883509566
Casp1,2606.967903,-0.120400062,0.073505868,-1.63796532,0.101428928,0.202045003
Casp12,1.290905199,0.29716724,1.641746882,0.181006733,0.856362291,NA
Casp16,1.500920063,1.219507771,1.582129883,0.7708013,0.440824716,0.599627156
Casp2,2080.379814,0.018414991,0.060579078,0.303982683,0.761141084,0.853052865
Casp3,1178.178016,-0.320978013,0.079327095,-4.046259523,5.20E-05,0.000323269
Casp4,2397.761346,-0.007950803,0.085495426,-0.092996821,0.925906087,0.958877289
Casp6,348.3694101,-0.409896354,0.106085296,-3.8638376,0.000111619,0.000630107
Casp7,688.8746173,-0.049784654,0.07946951,-0.62646233,0.531011737,0.680419184
Casp8,2533.792752,0.080043116,0.064230681,1.246181964,0.212697599,0.356392817
Casp8ap2,1246.008202,0.177218949,0.08049573,2.201594408,0.027693971,0.071252741
Casp9,483.0698935,-0.010079612,0.094175576,-0.107030003,0.914765178,0.951780996
Casq1,0.406942104,-1.847554521,2.816548256,-0.655964093,0.511847228,NA
Cass4,497.9710797,-0.405872233,0.106342117,-3.816664962,0.000135268,0.00074613
Cast,3028.955602,-0.022889095,0.056769244,-0.403195337,0.686804529,0.799830634
Casz1,284.6573693,0.273238774,0.147291965,1.855082691,0.063584419,0.138694767
Cat,1351.294935,-0.245449606,0.092854335,-2.643383369,0.008208204,0.025810656
Catip,0.55793236,-0.884595091,2.352241792,-0.376064694,0.706868801,NA
Catsper2,62.95844837,0.703299767,0.291613634,2.411752011,0.015876076,0.044867048
Catsper3,0.415052116,-0.284851275,2.860528846,-0.099579934,0.920677825,NA
Catsperd,149.8291647,0.43430258,0.189040283,2.297407589,0.021595529,0.0578353
Catsperg1,61.07387625,0.958896921,0.241742815,3.966599469,7.29E-05,0.000433894
Catsperg2,4.260503149,5.843723052,1.30191583,4.488556722,7.17E-06,5.68E-05
Cav2,20.5190166,0.683134895,0.416323748,1.640874196,0.100823532,0.201015259
Cbfa2t2,772.2480971,0.223532944,0.081260404,2.750822453,0.005944585,0.019672657
Cbfa2t2-ps1,1.111910041,0.553523962,1.720557293,0.32171202,0.747670871,NA
Cbfa2t3,176.1523111,0.847853662,0.164171094,5.164451549,2.41E-07,2.78E-06
Cbfb,3495.203591,-0.065619427,0.075726466,-0.866532276,0.386198334,0.547930943
Cbl,2806.582548,0.617608437,0.221359995,2.790063482,0.005269771,0.017734613
Cblb,3353.843559,0.033647096,0.06991548,0.48125388,0.630336072,0.759534914
Cbll1,810.3259734,-0.172910597,0.074392754,-2.324293532,0.020109767,0.054442848
Cbln3,5.00680821,0.346431475,0.781914702,0.443055328,0.657725716,0.780362521
Cbr1,773.6035066,-0.399178026,0.096997446,-4.115345718,3.87E-05,0.000249798
Cbr4,177.2247275,0.338972906,0.174329986,1.94443259,0.051843307,0.117750332
Cbwd1,137.7553395,-0.054115666,0.160642038,-0.336871139,0.736214043,0.835356051
Cbx1,1315.313032,-0.067028892,0.084228233,-0.795800767,0.426147846,0.585563752
Cbx2,197.8618113,-0.222057398,0.143976756,-1.542314214,0.122997256,0.234159928
Cbx3,434.2211071,-0.024827255,0.093853674,-0.264531519,0.791370381,0.87242689
Cbx3-ps3,0.425410505,-0.307057897,2.844260825,-0.107957011,0.914029793,NA
Cbx4,1760.500807,0.10165998,0.089031038,1.141848748,0.253516896,0.405769874
Cbx5,2159.544257,0.169446259,0.090706436,1.868073179,0.061751871,0.135533771
Cbx6,5164.433482,0.037114243,0.074564143,0.497749215,0.618660815,0.749871289
Cbx7,8310.899263,0.296223,0.07509134,3.944835699,7.99E-05,0.000469498
Cbx8,235.5100655,-0.272650992,0.1300027,-2.097271767,0.035969525,0.08785555
Cby1,165.8733123,-0.49791333,0.150711677,-3.303747528,0.000954017,0.00412181
Cc2d1a,1529.936921,0.132078368,0.062536196,2.112030737,0.034683813,0.085317782
Cc2d1b,2272.215771,0.103062168,0.067571716,1.525226458,0.127202624,0.240496712
Cc2d2a,185.1906521,0.21444029,0.180064695,1.190906913,0.233690131,0.382187992
Ccar1,2414.109328,0.309677995,0.071856547,4.30966987,1.63E-05,0.00011753
Ccar2,2920.147902,0.00191154,0.05125736,0.037292986,0.970251398,0.983544123
Ccbl1,151.7408138,0.148827311,0.155036155,0.959952288,0.337079228,0.497149672
